Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
0IBJ2QHG,오승혜,FEMALE,33.0,165.0,60.0,58.2,55.0,눔 체중감량 프로그램,completed,112500,2017-05-24 00:17:20.928000,Recurring,others
SWLUBIN9,송서희,FEMALE,23.0,169.0,75.0,,69.75,눔 체중감량 프로그램,cancelled,112500,2017-05-09 00:38:38.912000,Recurring,others
SCUDIPIO,박선이,FEMALE,21.0,156.0,85.5,,79.51499939,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 05:47:55.288000,Recurring,facebook
X4E1U6OA,손채윤,FEMALE,36.0,157.0,54.4,52.3,50.592,눔 체중감량 프로그램,cancelled,112500,2017-03-16 11:51:57.232000,Recurring,facebook
6CYRM6R5,배수아,FEMALE,25.0,162.0,46.0,44.9,48.5514,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-27 19:38:24.968000,Recurring,naver
H406ED9Z,유한수,MALE,28.0,173.0,87.6,85.2,81.46800232,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-05 16:22:43.400000,Recurring,others
TT96AQJR,장수진,FEMALE,26.0,160.0,60.5,60.3,51.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-20 23:13:01.984000,Recurring,facebook
NHZOFFDK,오초민,FEMALE,32.0,160.0,100.0,,60.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-02 01:39:33.432000,Recurring,facebook
6LG2ES2P,권채아,FEMALE,24.0,161.0,63.0,62.2,56.0,눔 체중감량 프로그램,cancelled,112500,2017-03-19 09:46:24.392000,Recurring,facebook
M6MR1V6N,전채유,FEMALE,38.0,164.0,65.0,,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 23:35:57.384000,Recurring,facebook
I9VTAUHB,장지영,FEMALE,26.0,164.0,97.3,95.4,65.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 10:42:26.096000,Recurring,direct
E04KAVMR,송성원,MALE,29.0,173.0,92.0,91.7,85.55999756,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 14:56:21.656000,Recurring,facebook
NRWQF9SO,황채이,FEMALE,22.0,160.0,58.4,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-13 04:55:55.640000,Recurring,others
ET8NMUEB,강지은,FEMALE,25.0,157.0,58.0,,53.93999863,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 14:17:26.848000,Recurring,facebook
TM9HI0FP,이세율,FEMALE,23.0,158.0,54.0,51.5,45.0,눔 체중감량 프로그램,refunded,112500,2017-05-23 22:57:07.712000,Recurring,others
WFXPCZBC,서세영,FEMALE,22.0,167.0,57.8,,53.7539978,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-26 22:21:47.032000,Recurring,naver
9T4BXOG3,백슬빈,FEMALE,35.0,155.0,62.0,60.9,55.0,눔 체중감량 프로그램,completed,112500,2017-05-11 16:31:52.328000,Recurring,facebook
Q3KDU8Q8,장솔은,FEMALE,28.0,164.0,73.0,72.0,67.89,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 14:06:44.992000,Recurring,facebook
6DB7WVAP,송선아,FEMALE,32.0,165.0,59.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-07 10:46:38.008000,Recurring,direct
3THAXSQ3,박솔희,FEMALE,21.0,165.0,70.0,66.0,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,118000,2017-06-08 17:42:13.952000,Recurring,facebook
W26WUK7L,장승아,FEMALE,22.0,159.0,72.0,,66.96,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 23:41:28.944000,Recurring,facebook
6AXCPBFI,신지선,FEMALE,27.0,163.0,61.0,57.1,51.0,눔 체중감량 프로그램,completed,112500,2017-05-10 01:51:37.768000,Recurring,facebook
JQU4QN09,손지애,FEMALE,30.0,160.0,57.1,56.1,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-11 23:56:21.608000,Recurring,others
SFNH4EL7,임솔은,FEMALE,27.0,158.0,66.0,,53.0,눔 체중감량 프로그램,completed,112500,2017-04-03 08:20:10.328000,Recurring,facebook
XCUZW5BE,송슬민,FEMALE,48.0,158.0,80.2,,50.0,눔 체중감량 프로그램,cancelled,44780,2017-05-14 13:09:47.328000,Recurring,google
ZBKX1WY5,강세빈,,,,,,,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-04 03:26:16.399999,Recurring,facebook
3ENYJR4C,이소율,FEMALE,28.0,161.0,53.6,53.0,49.848,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-21 12:29:39.104000,Recurring,naver
XHQQYBQ1,신세희,FEMALE,19.0,164.0,65.1,,60.54299927,눔 체중감량 프로그램,cancelled,112500,2017-04-21 14:47:07.792000,Recurring,facebook
684IJWYO,전소희,FEMALE,31.0,165.0,87.6,84.5,56.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-13 00:38:00.264000,Recurring,direct
I45HF7UG,전세은,FEMALE,24.0,158.0,92.8,92.8,86.304,눔 체중감량 프로그램,cancelled,112500,2017-05-19 08:59:17.104000,Recurring,facebook
CJ8HYZ19,허슬비,FEMALE,31.0,156.0,52.0,,48.36000061,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-27 11:42:42.584000,Recurring,facebook
DFI9A8CS,임지수,,,,,,,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-25 22:36:14.896000,Recurring,facebook
6O7VFFCY,황지예,FEMALE,32.0,162.0,55.0,54.8,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 09:30:05.640000,Recurring,others
1BF0ZDH5,정수빈,FEMALE,23.0,158.0,53.5,,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-20 21:59:31.608000,Recurring,facebook
WIC8HHIK,윤승혜,FEMALE,47.0,166.0,72.6,,62.5,눔 체중감량 프로그램,completed,112500,2017-04-18 19:11:15.032000,Recurring,facebook
Z3ME0TMQ,한승이,FEMALE,30.0,165.0,52.0,,48.36000061,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-13 14:37:47.848000,Recurring,direct
EYXR3RNC,허서주,FEMALE,20.0,160.0,58.0,57.6,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-25 18:56:19.832000,Recurring,facebook
EV3VSRS8,양솔은,FEMALE,31.0,168.0,74.8,74.3,55.0,눔 체중감량 프로그램,completed,168750,2017-04-26 21:45:31.232000,Recurring,facebook
2M07XLV7,배태환,MALE,27.0,176.0,88.0,88.0,70.0,눔 체중감량 프로그램,completed,112500,2017-04-25 17:49:15.056000,Recurring,facebook
60WILY78,송솔윤,FEMALE,25.0,167.0,88.0,77.5,57.0,눔 체중감량 프로그램,cancelled,112500,2017-04-28 00:38:16.816000,Recurring,facebook
PBA5HM3Z,장서혜,FEMALE,38.0,158.0,50.0,49.6,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-04 20:47:28.920000,Recurring,facebook
TKK61M3N,강원호,MALE,23.0,185.0,83.2,82.1,77.35499573,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-10 12:36:08.024000,Recurring,facebook
1P6IVREN,강소빈,FEMALE,23.0,157.0,56.0,59.0,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-08-13 22:51:11.808000,Recurring,facebook
1TD7OUR3,이선희,FEMALE,27.0,166.0,77.7,76.1,62.0,눔 체중감량 프로그램,completed,112500,2017-04-17 22:32:48.712000,Recurring,facebook
OFS2S528,오지연,FEMALE,25.0,172.0,66.9,65.8,55.0,눔 체중감량 프로그램,completed,112500,2017-04-14 19:09:54.976000,Recurring,others
JIILBLEW,김승빈,MALE,33.0,172.0,100.0,,93.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-27 20:19:54.008000,Recurring,facebook
0UDSUP9U,김설안,FEMALE,22.0,161.0,52.0,51.3,48.36,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 13:29:06.736000,Recurring,facebook
MSZ7QC8P,문슬은,FEMALE,27.0,160.0,89.0,,82.77000427,눔 체중감량 프로그램,cancelled,112500,2017-04-24 12:41:33.272000,Recurring,others
B8N97V81,한성희,FEMALE,40.0,-1.0,72.0,68.0,66.96,눔 체중감량 프로그램,refunded,112500,2017-04-06 22:43:19.720000,Recurring,facebook
6JZDERXL,오서빈,FEMALE,33.0,162.0,56.0,56.6,52.08,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-11 17:38:02.687999,Recurring,naver
H39S8RSS,서지수,FEMALE,31.0,163.0,58.0,55.6,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-29 10:19:12.160000,Recurring,naver
L89V599E,이성은,FEMALE,31.0,167.0,67.0,,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 19:22:12.704000,Recurring,facebook
78O31395,홍세현,FEMALE,19.0,154.0,51.5,,43.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-02 17:29:59.120000,Recurring,facebook
HI22PKI6,조승이,FEMALE,24.0,160.0,63.0,,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 20:42:55.104000,Recurring,facebook
52VOEEGH,이지안,FEMALE,29.0,156.0,56.0,54.0,48.0,체중감량 프로그램,cancelled,112500,2017-03-31 00:08:28.672000,Recurring,others
KCWXXBVL,양세율,FEMALE,16.0,155.0,58.0,63.0,45.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-29 19:35:33.864000,Recurring,facebook
6Y1BY5D1,한채아,FEMALE,31.0,174.0,67.9,,57.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-27 00:27:26.008000,Recurring,facebook
B6QT597J,류슬은,FEMALE,35.0,150.0,66.0,63.8,45.0,눔 체중감량 프로그램,completed,112500,2017-05-03 19:24:35.248000,Recurring,facebook
TFPV2BXD,이선이,FEMALE,36.0,164.0,68.0,67.1,63.24,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 07:29:45.264000,Recurring,facebook
T035GYVI,이설안,FEMALE,29.0,161.0,65.7,65.7,56.0,눔 체중감량 프로그램,cancelled,112500,2017-04-08 12:45:36.048000,Recurring,facebook
LF74D21O,한슬영,FEMALE,22.0,157.0,54.2,53.7,50.406000000000006,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-17 21:33:48.048000,Recurring,facebook
TLP7C09N,문수윤,FEMALE,22.0,166.0,63.0,61.5,62.681999999999995,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 13:44:23.920000,Recurring,facebook
WQBBEJBL,조지희,FEMALE,26.0,165.0,68.4,68.4,50.0,눔 체중감량 프로그램,cancelled,112500,2017-05-08 02:09:47.616000,Recurring,facebook
6JWUGVLF,윤슬빈,FEMALE,23.0,162.0,56.0,55.5,50.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-30 15:17:36.608000,Recurring,email
RJPD65LB,허세율,FEMALE,29.0,170.0,67.0,,57.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-13 00:10:33.088000,Recurring,facebook
KWQ43SPX,허성수,MALE,31.0,175.0,79.0,78.2,68.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 09:48:33.904001,Recurring,facebook
KNRTL5V0,류설안,FEMALE,26.0,164.0,63.4,59.8,53.0,눔 체중감량 프로그램,completed,112500,2017-04-29 09:19:29.984000,Recurring,facebook
QHVB8Z2R,김서진,FEMALE,24.0,167.0,65.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,118000,2017-06-12 16:00:51.040000,Recurring,direct
8JAC2PS6,안수빈,FEMALE,37.0,172.0,72.0,,57.0,눔 체중감량 프로그램,completed,112500,2017-04-24 15:00:14.624000,Recurring,others
7VI1C2SO,문솔미,FEMALE,16.0,159.0,51.0,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-22 01:40:54.200000,Recurring,facebook
RPYRI0BS,서지율,FEMALE,29.0,161.0,65.7,65.7,56.0,눔 체중감량 프로그램,cancelled,112500,2017-04-08 12:41:58.048000,Recurring,facebook
HTZBD2TB,오서주,FEMALE,21.0,161.0,65.0,64.3,60.45,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-08 12:19:52.144000,Recurring,direct
K7ZM5JGC,백서율,FEMALE,33.0,168.0,71.0,68.5,60.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-26 10:09:22.176000,Recurring,facebook
U1KM4UL6,배슬비,FEMALE,24.0,164.0,59.0,,54.87,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-04 11:54:09.792000,Recurring,facebook
WFSTVMJ2,윤선영,FEMALE,41.0,168.0,72.0,66.5,60.0,눔 체중감량 프로그램,completed,44780,2017-04-11 19:01:05.640000,Recurring,facebook
3OC0DH1Z,조소율,FEMALE,29.0,160.0,71.0,69.5,64.635,눔 체중감량 프로그램,completed,44780,2017-03-13 03:15:21.120000,Recurring,facebook
VIL202BY,류세진,FEMALE,38.0,161.0,65.7,65.7,61.10099792,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 16:06:32.640000,Recurring,naver
0K8J36PU,최성아,FEMALE,26.0,158.0,58.6,58.2,54.49799728,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 10:43:43.336000,Recurring,facebook
1ZB1U7GA,황솔윤,FEMALE,30.0,160.0,54.9,55.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 10:42:04.032000,Recurring,direct
PUROCLIX,서지효,FEMALE,18.0,175.0,68.7,80.0,53.99999714,눔 체중감량 프로그램,cancelled,112500,2017-04-30 11:31:09.600000,Recurring,facebook
8HK8Q63X,홍승은,FEMALE,22.0,167.0,54.1,,50.313,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-01 11:43:42.792000,Recurring,naver
X6DLU65K,양소현,FEMALE,29.0,173.0,66.0,,61.38000107,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-12 21:47:48.976000,Recurring,facebook
WMGFBJ2F,정소정,FEMALE,17.0,160.0,67.0,,55.0,눔 체중감량 프로그램,completed,112500,2017-05-10 18:48:05.328000,Recurring,others
T181QOMU,문도영,MALE,26.0,189.0,103.0,108.0,85.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-08 10:14:41.888000,Recurring,facebook
IBMA4H7I,송성은,FEMALE,24.0,157.0,53.5,53.4,46.0,눔 체중감량 프로그램,completed,112500,2017-05-24 21:37:43.184000,Recurring,facebook
GPM1ETP8,홍성빈,FEMALE,21.0,160.0,60.0,58.4,54.684,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-18 11:55:12.680000,Recurring,facebook
TXE8VSG0,홍선정,FEMALE,24.0,159.0,54.6,54.6,49.6,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 19:55:33.296000,Recurring,facebook
J54S4EQ0,황소영,FEMALE,32.0,163.0,80.0,81.1,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 18:48:36.296000,Recurring,facebook
GY8JPGCS,송성재,MALE,22.0,183.0,82.4,,70.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 22:34:22.648000,Recurring,facebook
ZVL2G6CB,유찬후,MALE,26.0,180.0,82.0,89.0,73.0,눔 체중감량 프로그램,completed,44780,2017-04-24 11:59:29.784000,Recurring,others
WH9V14OP,김선영,FEMALE,20.0,162.0,50.4,50.7,45.4,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-19 12:27:19.832000,Recurring,facebook
GOUHYAK2,양세아,FEMALE,26.0,167.0,80.3,79.0,74.67900085,눔 체중감량 프로그램,cancelled,44780,2017-04-26 02:22:33.328000,Recurring,facebook
LC3696PI,안슬지,FEMALE,26.0,165.0,73.9,72.3,68.727005,눔 체중감량 프로그램,completed,112500,2017-04-18 19:45:54.664000,Recurring,naver
0YGL1PEA,류승빈,FEMALE,20.0,157.0,51.0,51.0,43.0,눔 체중감량 프로그램,completed,112500,2017-05-14 10:57:07.936000,Recurring,facebook
0MBLXG0S,양소현,FEMALE,28.0,165.0,72.2,,67.14599705,눔 체중감량 프로그램,completed,112500,2017-04-14 22:10:09.712000,Recurring,facebook
306X8PI5,백솔아,FEMALE,47.0,166.0,72.6,,62.5,눔 체중감량 프로그램,refunded,112500,2017-04-18 19:04:16.032000,Recurring,facebook
KMQFCVRQ,홍채정,FEMALE,32.0,172.0,61.0,60.5,56.72999954,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 13:36:43.848000,Recurring,others
N6X1K9XE,류시윤,MALE,24.0,173.0,71.0,67.0,66.02999878,눔 체중감량 프로그램,refunded,112500,2017-03-28 08:50:22.672000,Recurring,facebook
5RT444I2,고설민,FEMALE,27.0,165.0,54.3,52.56,50.498999999999995,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-25 23:13:08.424000,Recurring,facebook
RQIJ21CR,오설안,FEMALE,37.0,155.0,60.0,,55.8,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-09 11:08:31.904001,Recurring,facebook
G4WW9PC7,문소빈,FEMALE,36.0,162.0,74.5,72.8,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-20 15:40:35.936000,Recurring,naver
TGYHJVIQ,손수지,FEMALE,21.0,158.0,61.0,60.0,56.73,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-12 00:40:17.096000,Recurring,facebook
GLW7EYN0,서지빈,FEMALE,25.0,162.0,54.0,52.7,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 10:54:01.304000,Recurring,facebook
E9TI12BJ,양수민,FEMALE,23.0,163.0,52.0,50.0,46.0,체중관리 환급 패키지 (천원 체험),cancelled,137800,2017-05-31 23:56:01.200000,Recurring,facebook
AKYW7CIM,홍수정,FEMALE,33.0,159.0,74.2,,69.00599670000001,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 15:01:41.728000,Recurring,facebook
1B3OEN15,장소민,FEMALE,29.0,162.0,60.0,,50.0,눔 체중감량 프로그램,completed,112500,2017-05-07 00:32:11.088000,Recurring,facebook
2YEAMSMA,강소현,FEMALE,29.0,160.0,56.0,56.0,49.0,눔 체중감량 프로그램,cancelled,112500,2017-05-07 23:40:25.072000,Recurring,facebook
NZ4NIJF9,유설안,FEMALE,21.0,156.0,70.7,67.7,51.90000153,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 13:10:58.608000,Recurring,facebook
E6AH3QXR,오수아,FEMALE,20.0,160.0,77.5,,72.07499695,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-31 15:06:08.920000,Recurring,facebook
4KYU0HYV,유지효,FEMALE,48.0,165.0,87.2,85.6,64.99999619,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-05 22:25:10.912000,Recurring,google
01DJKMDL,류소현,FEMALE,20.0,167.0,60.0,,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-21 08:52:37.880000,Recurring,facebook
89TVXPB5,강승아,FEMALE,30.0,160.0,64.0,63.0,46.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 10:13:15.056000,Recurring,naver
6HXT4I02,류슬영,FEMALE,27.0,161.0,54.8,54.9,50.0,눔 체중감량 프로그램,completed,112500,2017-04-13 10:24:32.328000,Recurring,facebook
2RTTCN01,류솔윤,FEMALE,28.0,171.0,86.0,,60.0,눔 체중감량 프로그램,completed,112500,2017-05-15 23:35:22.320000,Recurring,facebook
MTSS4073,조서연,FEMALE,28.0,163.0,55.0,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-26 23:12:04.800000,Recurring,naver
4C7AN4PI,조채정,FEMALE,31.0,159.0,51.6,51.6,47.988,눔 체중감량 프로그램,completed,112500,2017-04-24 05:57:58.152000,Recurring,others
DNE43BKW,이솔은,FEMALE,31.0,170.0,93.0,,70.0,눔 체중감량 프로그램,refunded,44780,2017-04-08 22:59:49.928000,Recurring,facebook
36TDWY8T,조채안,FEMALE,22.0,167.0,67.4,,62.681999999999995,눔 체중감량 프로그램,cancelled,44780,2017-05-22 13:07:27.024000,Recurring,others
FBC1AC5M,장지현,FEMALE,20.0,161.0,55.0,,45.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-05 09:50:19.640000,Recurring,facebook
D84BISI7,박설영,FEMALE,21.0,155.0,56.0,53.4,43.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 17:22:49.976000,Recurring,others
U9KS7AZH,정승예,FEMALE,35.0,155.0,65.0,64.0,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-19 13:59:56.064000,Recurring,facebook
J4EE2RXR,안지영,FEMALE,31.0,169.0,68.0,69.2,63.24000168,눔 체중감량 프로그램,completed,112500,2017-03-24 12:37:30.832000,Recurring,facebook
PY5QRPRD,문세영,FEMALE,28.0,174.0,68.0,,58.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-11 18:36:17.248000,Recurring,facebook
UPAPQA18,한한준,MALE,33.0,171.0,112.0,114.3,99.0,눔 체중감량 프로그램,cancelled,112500,2017-04-06 12:30:11.976000,Recurring,naver
QI10N0Y8,임소은,FEMALE,19.0,167.0,75.1,67.7,69.84300232,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-19 07:38:48.680000,Recurring,facebook
HO82I2S2,류선정,FEMALE,25.0,165.0,57.0,53.5,50.0,눔 체중감량 프로그램,completed,112500,2017-04-19 19:35:21.232000,Recurring,naver
2TOAD0XG,허수아,FEMALE,30.0,158.0,77.0,,71.61000061,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 13:29:49.064000,Recurring,facebook
ZC9Y0I8Y,권태훈,MALE,29.0,177.0,97.0,88.0,75.0,눔 체중감량 프로그램,completed,112500,2017-04-16 16:06:30.968000,Recurring,others
0WVXYGVN,양지현,FEMALE,26.0,160.0,61.5,,53.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-02 05:32:26.656000,Recurring,facebook
9YHYLZ05,김선희,FEMALE,25.0,163.0,75.0,,69.75,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-20 00:23:57.720000,Recurring,email
OJ6YTO1E,전슬은,FEMALE,24.0,170.0,69.0,,63.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 15:30:21.584000,Recurring,facebook
QIRFRVT0,고지선,FEMALE,43.0,174.0,65.5,64.8,60.915,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 10:04:33.896000,Recurring,facebook
91WNPD6L,안세연,FEMALE,25.0,170.0,66.5,,61.845,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 18:13:53.976000,Recurring,direct
AC2DHKCU,서채율,FEMALE,22.0,150.0,89.6,89.0,53.0,눔 체중감량 프로그램,completed,112500,2017-05-01 21:01:00.168000,Recurring,others
VZD57CHO,박솔은,FEMALE,23.0,161.0,58.0,,53.94,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-19 13:50:23.432000,Recurring,instagram
O8G273X0,장채하,FEMALE,31.0,165.0,63.2,62.0,58.776,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-06 23:56:51.640000,Recurring,facebook
LC5H1QMA,송수애,FEMALE,24.0,167.0,67.1,65.5,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-26 21:11:41.696000,Recurring,email
QYGW2AOG,양승은,FEMALE,26.0,158.0,76.0,74.8,70.68000031,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-27 00:07:22.368000,Recurring,facebook
UWA9Q0L6,손세안,FEMALE,23.0,168.0,62.7,62.3,58.31100082,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-08 04:28:30.576000,Recurring,facebook
I1SQ0I2Y,배선이,,,,,,,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 01:40:08.816000,Recurring,facebook
NMOZTNWO,김세아,FEMALE,20.0,169.0,60.8,59.7,48.7,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 13:26:12.016000,Recurring,facebook
JF5FKW0Z,장세연,FEMALE,45.0,165.0,80.0,,74.4,눔 체중감량 프로그램,completed,112500,2017-05-08 17:36:03.392000,Recurring,facebook
CQTD4TAP,송성우,MALE,23.0,168.0,83.0,,77.19000244,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-31 10:01:38.104000,Recurring,facebook
OQWQU5SV,배설희,FEMALE,35.0,165.0,54.0,53.1,50.22000003,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-22 09:11:44.872000,Recurring,naver
HWS332O2,유서안,FEMALE,35.0,160.0,55.0,54.3,51.15000153,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 22:25:18.712000,Recurring,facebook
XJQHBDP3,양서희,FEMALE,20.0,170.0,80.0,,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-08 15:19:54.704000,Recurring,facebook
HYRAVO79,박재준,MALE,24.0,175.0,93.5,92.3,65.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-30 01:43:17.728000,Recurring,facebook
IK43SBW8,김세빈,FEMALE,42.0,163.0,53.0,,49.28999996,눔 체중감량 프로그램,completed,44780,2017-05-18 21:50:19.600000,Recurring,google
KIUBBT2E,김채율,FEMALE,23.0,158.0,58.7,,15.7,눔 체중감량 프로그램,completed,112500,2017-05-13 18:51:03.752000,Recurring,facebook
M780OFDR,임소희,FEMALE,27.0,163.0,62.1,62.3,57.75299835,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-01 20:05:58.320000,Recurring,facebook
62QBHCJR,조수지,FEMALE,21.0,157.0,56.0,,52.08,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 11:52:05.768000,Recurring,facebook
EUHG3C4R,박서영,FEMALE,26.0,162.0,62.7,64.4,55.0,눔 체중감량 프로그램,completed,44780,2017-04-17 15:20:10.776000,Recurring,others
O4HKZDLN,백설민,FEMALE,27.0,153.0,60.0,54.4,40.0,눔 체중감량 프로그램,cancelled,112500,2017-04-09 01:24:41.624000,Recurring,facebook
JOBRML7D,황세윤,FEMALE,22.0,167.0,63.0,61.2,58.59000015,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 09:44:25.624000,Recurring,facebook
I86ODSMU,정지빈,FEMALE,20.0,158.0,64.6,,60.078,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-19 01:06:50.992000,Recurring,others
3E65ZO07,배승호,MALE,28.0,176.0,79.6,,68.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-11 05:10:14.824000,Recurring,facebook
VWHB7XMA,허서원,FEMALE,26.0,164.0,55.5,54.1,52.173,눔 체중감량 프로그램,completed,112500,2017-03-16 00:46:00.816000,Recurring,facebook
VS4R4H6F,오지은,FEMALE,23.0,163.0,63.0,,50.0,눔 체중감량 프로그램,cancelled,112500,2017-04-17 00:03:57.728000,Recurring,facebook
MUSRUOH6,최채현,FEMALE,32.0,170.0,59.6,57.6,56.0,눔 체중감량 프로그램,completed,112500,2017-05-10 19:44:36.840000,Recurring,others
CDXMA4JR,권지영,FEMALE,20.0,155.0,61.0,63.0,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-14 17:38:41.984000,Recurring,facebook
